#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
I	28070	28091	piRNA_type_21242_I-28070_neg_-16.0251105266	255.0	-	28070	28091	0	1	21	28068	all_pis_typeII.bed
IV	15037279	15037300	piRNA_type_26141_IV-15037279_pos_-4.04426396478	255.0	+	15037279	15037300	0	1	21	15037278	all_pis_typeII.bed
IV	1659302	1659323	piRNA_type_21241_IV-1659302_pos_-16.0119466071	255.0	+	1659302	1659323	0	1	21	1659301	all_pis_typeII.bed
II	174568	174589	piRNA_type_27779_II-174568_neg_2.12655572119	255.0	-	174568	174589	0	1	21	174567	all_pis_typeII.bed
IV	15698831	15698852	piRNA_type_28955_IV-15698831_pos_6.4077763512	255.0	+	15698831	15698852	0	1	21	15698830	all_pis_typeII.bed
III	8675095	8675116	piRNA_type_21240_III-8675095_neg_-15.97955403	255.0	-	8675095	8675116	0	1	21	8675087	all_pis_typeII.bed
IV	2725921	2725942	piRNA_type_21711_IV-2725921_neg_-14.5486654197	255.0	-	2725921	2725942	0	1	21	2725919	all_pis_typeII.bed
V	9546378	9546399	piRNA_type_21710_V-9546378_pos_-14.4855524224	255.0	+	9546378	9546399	0	1	21	9546369	all_pis_typeII.bed
III	7102332	7102353	piRNA_type_27539_III-7102332_neg_1.23388619668	255.0	-	7102332	7102353	0	1	21	7102325	all_pis_typeII.bed
I	110838	110859	piRNA_type_27538_I-110838_pos_1.21009488535	255.0	+	110838	110859	0	1	21	110837	all_pis_typeII.bed
V	10018558	10018579	piRNA_type_27249_V-10018558_pos_0.0235599103685	255.0	+	10018558	10018579	0	1	21	10018557	all_pis_typeII.bed
II	9701204	9701225	piRNA_type_21245_II-9701204_neg_-16.0147085755	255.0	-	9701204	9701225	0	1	21	9701195	all_pis_typeII.bed
IV	14988002	14988023	piRNA_type_28369_IV-14988002_neg_4.39505822073	255.0	-	14988002	14988023	0	1	21	14988001	all_pis_typeII.bed
III	9629894	9629915	piRNA_type_27245_III-9629894_neg_-0.0450877726513	255.0	-	9629894	9629915	0	1	21	9629885	all_pis_typeII.bed
II	6360904	6360925	piRNA_type_27244_II-6360904_neg_-0.110670508144	255.0	-	6360904	6360925	0	1	21	6360898	all_pis_typeII.bed
I	1340309	1340330	piRNA_type_26140_I-1340309_pos_-4.0233221718	255.0	+	1340309	1340330	0	1	21	1340308	all_pis_typeII.bed
IV	16895096	16895117	piRNA_type_21244_IV-16895096_pos_-15.9574054707	255.0	+	16895096	16895117	0	1	21	16895095	all_pis_typeII.bed
IV	16454122	16454143	piRNA_type_27241_IV-16454122_neg_-0.0771793096046	255.0	-	16454122	16454143	0	1	21	16454121	all_pis_typeII.bed
II	11345704	11345725	piRNA_type_27240_II-11345704_neg_-0.0787136991661	255.0	-	11345704	11345725	0	1	21	11345703	all_pis_typeII.bed
X	10188895	10188916	piRNA_type_27243_X-10188895_pos_-0.0608461336736	255.0	+	10188895	10188916	0	1	21	10188894	all_pis_typeII.bed
I	5162407	5162428	piRNA_type_27242_I-5162407_neg_-0.0507279213778	255.0	-	5162407	5162428	0	1	21	5162402	all_pis_typeII.bed
IV	5959982	5960003	piRNA_type_29078_IV-5959982_neg_6.79492861789	255.0	-	5959982	5960003	0	1	21	5959977	all_pis_typeII.bed
IV	14799718	14799739	piRNA_type_24925_IV-14799718_pos_-7.22647780375	255.0	+	14799718	14799739	0	1	21	14799717	all_pis_typeII.bed
V	9938179	9938200	piRNA_type_29599_V-9938179_neg_20.437697974	255.0	-	9938179	9938200	0	1	21	9938170	all_pis_typeII.bed
V	12877976	12877997	piRNA_type_29598_V-12877976_pos_19.8702266724	255.0	+	12877976	12877997	0	1	21	12877975	all_pis_typeII.bed
II	1627264	1627285	piRNA_type_26691_II-1627264_neg_-2.0651387418	255.0	-	1627264	1627285	0	1	21	1627263	all_pis_typeII.bed
V	6695087	6695108	piRNA_type_29592_V-6695087_neg_18.6969289331	255.0	-	6695087	6695108	0	1	21	6695081	all_pis_typeII.bed
V	11180351	11180372	piRNA_type_29591_V-11180351_pos_18.6314710638	255.0	+	11180351	11180372	0	1	21	11180350	all_pis_typeII.bed
V	13741165	13741186	piRNA_type_29590_V-13741165_pos_18.5677836781	255.0	+	13741165	13741186	0	1	21	13741164	all_pis_typeII.bed
V	7756088	7756109	piRNA_type_29597_V-7756088_pos_19.3178346445	255.0	+	7756088	7756109	0	1	21	7756081	all_pis_typeII.bed
V	12749282	12749303	piRNA_type_29596_V-12749282_pos_19.1744282848	255.0	+	12749282	12749303	0	1	21	12749281	all_pis_typeII.bed
V	10445655	10445676	piRNA_type_29595_V-10445655_pos_19.0006655143	255.0	+	10445655	10445676	0	1	21	10445654	all_pis_typeII.bed
V	19779920	19779941	piRNA_type_29594_V-19779920_neg_18.8296145855	255.0	-	19779920	19779941	0	1	21	19779919	all_pis_typeII.bed
IV	13898993	13899014	piRNA_type_26690_IV-13898993_pos_-2.0932412361	255.0	+	13898993	13899014	0	1	21	13898992	all_pis_typeII.bed
II	10450581	10450602	piRNA_type_26174_II-10450581_neg_-3.90258821376	255.0	-	10450581	10450602	0	1	21	10450580	all_pis_typeII.bed
IV	14645474	14645495	piRNA_type_29073_IV-14645474_neg_6.8210646379	255.0	-	14645474	14645495	0	1	21	14645473	all_pis_typeII.bed
X	12119123	12119144	piRNA_type_29695_X-12119123_pos_12.2927391568	255.0	+	12119123	12119144	0	1	21	12119122	all_pis_typeII.bed
IV	12562908	12562929	piRNA_type_26175_IV-12562908_neg_-3.93547131781	255.0	-	12562908	12562929	0	1	21	12562907	all_pis_typeII.bed
I	7707310	7707331	piRNA_type_26176_I-7707310_pos_-3.89673149361	255.0	+	7707310	7707331	0	1	21	7707303	all_pis_typeII.bed
X	681528	681549	piRNA_type_26177_X-681528_neg_-3.87760022908	255.0	-	681528	681549	0	1	21	681522	all_pis_typeII.bed
V	19775206	19775227	piRNA_type_26693_V-19775206_pos_-2.08053174922	255.0	+	19775206	19775227	0	1	21	19775205	all_pis_typeII.bed
V	13565342	13565363	piRNA_type_26170_V-13565342_neg_-3.86603647652	255.0	-	13565342	13565363	0	1	21	13565341	all_pis_typeII.bed
IV	12031284	12031305	piRNA_type_26171_IV-12031284_pos_-3.91707499533	255.0	+	12031284	12031305	0	1	21	12031283	all_pis_typeII.bed
II	6360897	6360918	piRNA_type_26556_II-6360897_neg_-2.58448025881	255.0	-	6360897	6360918	0	1	21	6360891	all_pis_typeII.bed
III	4850410	4850431	piRNA_type_26172_III-4850410_pos_-3.85426028347	255.0	+	4850410	4850431	0	1	21	4850406	all_pis_typeII.bed
IV	15728930	15728951	piRNA_type_23438_IV-15728930_pos_-10.5313005985	255.0	+	15728930	15728951	0	1	21	15728929	all_pis_typeII.bed
II	591971	591992	piRNA_type_23439_II-591971_pos_-10.496646068	255.0	+	591971	591992	0	1	21	591966	all_pis_typeII.bed
III	13268944	13268965	piRNA_type_23436_III-13268944_neg_-10.5353313066	255.0	-	13268944	13268965	0	1	21	13268943	all_pis_typeII.bed
II	9057574	9057595	piRNA_type_23437_II-9057574_pos_-10.5448904896	255.0	+	9057574	9057595	0	1	21	9057565	all_pis_typeII.bed
IV	15705990	15706011	piRNA_type_23434_IV-15705990_pos_-10.5453375921	255.0	+	15705990	15706011	0	1	21	15705989	all_pis_typeII.bed
V	5514236	5514257	piRNA_type_23435_V-5514236_pos_-10.5158773489	255.0	+	5514236	5514257	0	1	21	5514231	all_pis_typeII.bed
V	16031676	16031697	piRNA_type_23432_V-16031676_neg_-10.4806870393	255.0	-	16031676	16031697	0	1	21	16031675	all_pis_typeII.bed
II	5092106	5092127	piRNA_type_23433_II-5092106_pos_-10.4623728195	255.0	+	5092106	5092127	0	1	21	5092101	all_pis_typeII.bed
II	8973856	8973877	piRNA_type_23430_II-8973856_pos_-10.467680794	255.0	+	8973856	8973877	0	1	21	8973848	all_pis_typeII.bed
V	11039567	11039588	piRNA_type_23431_V-11039567_neg_-10.4993382215	255.0	-	11039567	11039588	0	1	21	11039566	all_pis_typeII.bed
IV	16548288	16548309	piRNA_type_26692_IV-16548288_neg_-2.11805989201	255.0	-	16548288	16548309	0	1	21	16548287	all_pis_typeII.bed
IV	6023763	6023784	piRNA_type_28614_IV-6023763_neg_5.27233103325	255.0	-	6023763	6023784	0	1	21	6023757	all_pis_typeII.bed
IV	6559055	6559076	piRNA_type_28952_IV-6559055_neg_6.27354473603	255.0	-	6559055	6559076	0	1	21	6559049	all_pis_typeII.bed
III	9780695	9780716	piRNA_type_26543_III-9780695_neg_-2.576249398	255.0	-	9780695	9780716	0	1	21	9780686	all_pis_typeII.bed
IV	14449877	14449898	piRNA_type_28612_IV-14449877_neg_5.27214863418	255.0	-	14449877	14449898	0	1	21	14449876	all_pis_typeII.bed
III	13344901	13344922	piRNA_type_28248_III-13344901_pos_3.87265174977	255.0	+	13344901	13344922	0	1	21	13344900	all_pis_typeII.bed
V	7111862	7111883	piRNA_type_28249_V-7111862_pos_3.94094691455	255.0	+	7111862	7111883	0	1	21	7111855	all_pis_typeII.bed
IV	14555142	14555163	piRNA_type_28244_IV-14555142_neg_3.91319384337	255.0	-	14555142	14555163	0	1	21	14555141	all_pis_typeII.bed
X	2476417	2476438	piRNA_type_24408_X-2476417_pos_-8.39351741486	255.0	+	2476417	2476438	0	1	21	2476415	all_pis_typeII.bed
II	11544795	11544816	piRNA_type_28246_II-11544795_neg_3.92171915246	255.0	-	11544795	11544816	0	1	21	11544794	all_pis_typeII.bed
IV	17465091	17465112	piRNA_type_28247_IV-17465091_pos_3.93063979793	255.0	+	17465091	17465112	0	1	21	17465090	all_pis_typeII.bed
X	2857190	2857211	piRNA_type_28240_X-2857190_neg_3.91426939527	255.0	-	2857190	2857211	0	1	21	2857188	all_pis_typeII.bed
IV	15372142	15372163	piRNA_type_28241_IV-15372142_pos_3.90086453384	255.0	+	15372142	15372163	0	1	21	15372141	all_pis_typeII.bed
V	8129996	8130017	piRNA_type_28242_V-8129996_pos_3.87334030339	255.0	+	8129996	8130017	0	1	21	8129988	all_pis_typeII.bed
II	13198930	13198951	piRNA_type_26179_II-13198930_neg_-3.86678476637	255.0	-	13198930	13198951	0	1	21	13198929	all_pis_typeII.bed
I	6947604	6947625	piRNA_type_26695_I-6947604_pos_-2.08848254061	255.0	+	6947604	6947625	0	1	21	6947598	all_pis_typeII.bed
I	8817492	8817513	piRNA_type_26062_I-8817492_pos_-4.30300668294	255.0	+	8817492	8817513	0	1	21	8817484	all_pis_typeII.bed
IV	14669529	14669550	piRNA_type_28363_IV-14669529_neg_4.44251292663	255.0	-	14669529	14669550	0	1	21	14669528	all_pis_typeII.bed
III	9473649	9473670	piRNA_type_26694_III-9473649_pos_-2.11033503458	255.0	+	9473649	9473670	0	1	21	9473640	all_pis_typeII.bed
I	1601691	1601712	piRNA_type_26372_I-1601691_pos_-3.19421048553	255.0	+	1601691	1601712	0	1	21	1601690	all_pis_typeII.bed
IV	8592007	8592028	piRNA_type_26373_IV-8592007_neg_-3.18531677572	255.0	-	8592007	8592028	0	1	21	8591999	all_pis_typeII.bed
I	8760350	8760371	piRNA_type_26370_I-8760350_pos_-3.19884322811	255.0	+	8760350	8760371	0	1	21	8760342	all_pis_typeII.bed
I	6006334	6006355	piRNA_type_26371_I-6006334_pos_-3.18893669111	255.0	+	6006334	6006355	0	1	21	6006328	all_pis_typeII.bed
II	6860099	6860120	piRNA_type_26376_II-6860099_neg_-3.21362934344	255.0	-	6860099	6860120	0	1	21	6860093	all_pis_typeII.bed
IV	4049509	4049530	piRNA_type_26377_IV-4049509_neg_-3.15758056933	255.0	-	4049509	4049530	0	1	21	4049505	all_pis_typeII.bed
I	4132191	4132212	piRNA_type_26374_I-4132191_neg_-3.22824122885	255.0	-	4132191	4132212	0	1	21	4132187	all_pis_typeII.bed
III	12226204	12226225	piRNA_type_26375_III-12226204_neg_-3.15506945192	255.0	-	12226204	12226225	0	1	21	12226203	all_pis_typeII.bed
III	3249217	3249238	piRNA_type_26063_III-3249217_pos_-4.20592382205	255.0	+	3249217	3249238	0	1	21	3249214	all_pis_typeII.bed
III	9456409	9456430	piRNA_type_26379_III-9456409_pos_-3.15234898493	255.0	+	9456409	9456430	0	1	21	9456400	all_pis_typeII.bed
III	10088593	10088614	piRNA_type_24767_III-10088593_neg_-7.48440769968	255.0	-	10088593	10088614	0	1	21	10088592	all_pis_typeII.bed
I	6566107	6566128	piRNA_type_24766_I-6566107_pos_-7.4970214312	255.0	+	6566107	6566128	0	1	21	6566101	all_pis_typeII.bed
IV	14832479	14832500	piRNA_type_28362_IV-14832479_neg_4.42562787228	255.0	-	14832479	14832500	0	1	21	14832478	all_pis_typeII.bed
I	7554839	7554860	piRNA_type_26697_I-7554839_pos_-2.05557589624	255.0	+	7554839	7554860	0	1	21	7554832	all_pis_typeII.bed
III	879802	879823	piRNA_type_24765_III-879802_pos_-7.49602250005	255.0	+	879802	879823	0	1	21	879794	all_pis_typeII.bed
IV	1420937	1420958	piRNA_type_24764_IV-1420937_pos_-7.47993686664	255.0	+	1420937	1420958	0	1	21	1420936	all_pis_typeII.bed
II	10100015	10100036	piRNA_type_24763_II-10100015_neg_-7.48116661753	255.0	-	10100015	10100036	0	1	21	10100014	all_pis_typeII.bed
I	10591676	10591697	piRNA_type_24762_I-10591676_neg_-7.45530938534	255.0	-	10591676	10591697	0	1	21	10591675	all_pis_typeII.bed
IV	10985806	10985827	piRNA_type_24761_IV-10985806_pos_-7.52998197798	255.0	+	10985806	10985827	0	1	21	10985805	all_pis_typeII.bed
IV	1026205	1026226	piRNA_type_26696_IV-1026205_pos_-2.11739667073	255.0	+	1026205	1026226	0	1	21	1026204	all_pis_typeII.bed
X	5757348	5757369	piRNA_type_24760_X-5757348_neg_-7.52192653595	255.0	-	5757348	5757369	0	1	21	5757343	all_pis_typeII.bed
IV	17143264	17143285	piRNA_type_24504_IV-17143264_pos_-8.07936335822	255.0	+	17143264	17143285	0	1	21	17143263	all_pis_typeII.bed
III	10748028	10748049	piRNA_type_25874_III-10748028_neg_-4.82528970576	255.0	-	10748028	10748049	0	1	21	10748027	all_pis_typeII.bed
IV	7926547	7926568	piRNA_type_25875_IV-7926547_neg_-4.82309764759	255.0	-	7926547	7926568	0	1	21	7926540	all_pis_typeII.bed
I	4747536	4747557	piRNA_type_25876_I-4747536_neg_-4.76596914094	255.0	-	4747536	4747557	0	1	21	4747532	all_pis_typeII.bed
IV	12278610	12278631	piRNA_type_25877_IV-12278610_neg_-4.78430969887	255.0	-	12278610	12278631	0	1	21	12278609	all_pis_typeII.bed
III	3844450	3844471	piRNA_type_25870_III-3844450_pos_-4.81750662269	255.0	+	3844450	3844471	0	1	21	3844447	all_pis_typeII.bed
IV	7039495	7039516	piRNA_type_25871_IV-7039495_neg_-4.77941937783	255.0	-	7039495	7039516	0	1	21	7039488	all_pis_typeII.bed
X	4649277	4649298	piRNA_type_25872_X-4649277_neg_-4.78735027623	255.0	-	4649277	4649298	0	1	21	4649273	all_pis_typeII.bed
II	3673670	3673691	piRNA_type_25873_II-3673670_neg_-4.7736759558	255.0	-	3673670	3673691	0	1	21	3673667	all_pis_typeII.bed
IV	959222	959243	piRNA_type_25878_IV-959222_neg_-4.78169724224	255.0	-	959222	959243	0	1	21	959213	all_pis_typeII.bed
I	10078785	10078806	piRNA_type_25879_I-10078785_neg_-4.75279283598	255.0	-	10078785	10078806	0	1	21	10078784	all_pis_typeII.bed
X	9884131	9884152	piRNA_type_28261_X-9884131_pos_3.98337267373	255.0	+	9884131	9884152	0	1	21	9884122	all_pis_typeII.bed
V	1918261	1918282	piRNA_type_26550_V-1918261_pos_-2.57545631598	255.0	+	1918261	1918282	0	1	21	1918260	all_pis_typeII.bed
III	2151747	2151768	piRNA_type_24409_III-2151747_pos_-8.4235981026	255.0	+	2151747	2151768	0	1	21	2151745	all_pis_typeII.bed
IV	11179462	11179483	piRNA_type_22475_IV-11179462_pos_-12.5647737157	255.0	+	11179462	11179483	0	1	21	11179461	all_pis_typeII.bed
I	7730885	7730906	piRNA_type_22474_I-7730885_neg_-12.5899776355	255.0	-	7730885	7730906	0	1	21	7730878	all_pis_typeII.bed
I	2405655	2405676	piRNA_type_22477_I-2405655_pos_-12.5807040385	255.0	+	2405655	2405676	0	1	21	2405653	all_pis_typeII.bed
IV	7709818	7709839	piRNA_type_22476_IV-7709818_neg_-12.587528524	255.0	-	7709818	7709839	0	1	21	7709811	all_pis_typeII.bed
III	9523993	9524014	piRNA_type_22471_III-9523993_pos_-12.6282561435	255.0	+	9523993	9524014	0	1	21	9523984	all_pis_typeII.bed
IV	5183955	5183976	piRNA_type_22470_IV-5183955_pos_-12.5919857412	255.0	+	5183955	5183976	0	1	21	5183950	all_pis_typeII.bed
IV	9380468	9380489	piRNA_type_22473_IV-9380468_pos_-12.6091088053	255.0	+	9380468	9380489	0	1	21	9380459	all_pis_typeII.bed
I	4172207	4172228	piRNA_type_22472_II-5544250_neg_-6.5720644038	255.0	+	4172207	4172228	0	1	21	4172203	all_pis_typeII.bed
IV	7982286	7982307	piRNA_type_22479_IV-7982286_pos_-12.5981626989	255.0	+	7982286	7982307	0	1	21	7982279	all_pis_typeII.bed
II	2919712	2919733	piRNA_type_22478_II-2919712_pos_-12.5644601965	255.0	+	2919712	2919733	0	1	21	2919710	all_pis_typeII.bed
I	8434288	8434309	piRNA_type_26067_I-8434288_neg_-4.22062265327	255.0	-	8434288	8434309	0	1	21	8434280	all_pis_typeII.bed
IV	15178820	15178841	piRNA_type_28554_IV-15178820_neg_4.98908188972	255.0	-	15178820	15178841	0	1	21	15178819	all_pis_typeII.bed
IV	8225437	8225458	piRNA_type_25581_IV-8225437_neg_-5.51095011567	255.0	-	8225437	8225458	0	1	21	8225429	all_pis_typeII.bed
II	12953619	12953640	piRNA_type_2658_II-12953619_pos_-18.437641007	255.0	+	12953619	12953640	0	1	21	12953618	all_pis_typeII.bed
I	2063775	2063796	piRNA_type_2659_I-2063775_neg_-18.3535244524	255.0	-	2063775	2063796	0	1	21	2063773	all_pis_typeII.bed
IV	8061499	8061520	piRNA_type_2308_IV-8061499_pos_-20.6255634319	255.0	+	8061499	8061520	0	1	21	8061491	all_pis_typeII.bed
V	18233445	18233466	piRNA_type_2309_V-18233445_neg_-20.5817125442	255.0	-	18233445	18233466	0	1	21	18233444	all_pis_typeII.bed
IV	10842343	10842364	piRNA_type_26090_IV-10842343_neg_-4.05045599718	255.0	-	10842343	10842364	0	1	21	10842342	all_pis_typeII.bed
IV	14227828	14227849	piRNA_type_26874_IV-14227828_neg_-1.48841893688	255.0	-	14227828	14227849	0	1	21	14227827	all_pis_typeII.bed
X	16784126	16784147	piRNA_type_2650_X-16784126_pos_-18.3579363445	255.0	+	16784126	16784147	0	1	21	16784125	all_pis_typeII.bed
III	11343341	11343362	piRNA_type_2651_III-11343341_pos_-18.3588047294	255.0	+	11343341	11343362	0	1	21	11343340	all_pis_typeII.bed
II	5379780	5379801	piRNA_type_2652_II-5379780_pos_-18.4349179482	255.0	+	5379780	5379801	0	1	21	5379775	all_pis_typeII.bed
II	11261409	11261430	piRNA_type_2653_II-11261409_pos_-18.3517539895	255.0	+	11261409	11261430	0	1	21	11261408	all_pis_typeII.bed
I	12491349	12491370	piRNA_type_2654_I-12491349_neg_-18.4045359661	255.0	-	12491349	12491370	0	1	21	12491348	all_pis_typeII.bed
V	10031498	10031519	piRNA_type_2655_V-10031498_neg_-18.4023748764	255.0	-	10031498	10031519	0	1	21	10031497	all_pis_typeII.bed
V	11040095	11040116	piRNA_type_2656_V-11040095_neg_-18.4119360165	255.0	-	11040095	11040116	0	1	21	11040094	all_pis_typeII.bed
V	12041244	12041265	piRNA_type_2305_V-12041244_neg_-20.6770786285	255.0	-	12041244	12041265	0	1	21	12041243	all_pis_typeII.bed
V	11827307	11827328	piRNA_type_25290_V-11827307_pos_-6.34618323949	255.0	+	11827307	11827328	0	1	21	11827306	all_pis_typeII.bed
I	3266859	3266880	piRNA_type_25291_I-3266859_pos_-6.2983514493	255.0	+	3266859	3266880	0	1	21	3266856	all_pis_typeII.bed
IV	5258690	5258711	piRNA_type_25292_IV-5258690_pos_-6.28862786096	255.0	+	5258690	5258711	0	1	21	5258685	all_pis_typeII.bed
IV	5258690	5258711	piRNA_type_25293_IV-5066960_neg_-6.28862786096	255.0	+	5258690	5258711	0	1	21	5258685	all_pis_typeII.bed
V	18323056	18323077	piRNA_type_25294_V-18323056_neg_-6.32234684459	255.0	-	18323056	18323077	0	1	21	18323055	all_pis_typeII.bed
IV	14951926	14951947	piRNA_type_25295_IV-14951926_neg_-6.25075834925	255.0	-	14951926	14951947	0	1	21	14951925	all_pis_typeII.bed
III	376474	376495	piRNA_type_25296_III-376474_neg_-6.25233073577	255.0	-	376474	376495	0	1	21	376471	all_pis_typeII.bed
IV	11202603	11202624	piRNA_type_25297_IV-11202603_pos_-6.34737204142	255.0	+	11202603	11202624	0	1	21	11202602	all_pis_typeII.bed
IV	8205382	8205403	piRNA_type_25299_IV-8205382_neg_-6.25537257785	255.0	-	8205382	8205403	0	1	21	8205374	all_pis_typeII.bed
V	16746335	16746356	piRNA_type_26870_V-16746335_neg_-1.49616870375	255.0	-	16746335	16746356	0	1	21	16746334	all_pis_typeII.bed
IV	2245841	2245862	piRNA_type_26873_IV-2245841_pos_-1.46083495225	255.0	+	2245841	2245862	0	1	21	2245839	all_pis_typeII.bed
III	6454169	6454190	piRNA_type_26872_III-6454169_neg_-1.51800310097	255.0	-	6454169	6454190	0	1	21	6454163	all_pis_typeII.bed
IV	16035200	16035221	piRNA_type_26452_IV-16035200_neg_-2.88605826838	255.0	-	16035200	16035221	0	1	21	16035199	all_pis_typeII.bed
IV	9982485	9982506	piRNA_type_26399_IV-9982485_neg_-3.06652691975	255.0	-	9982485	9982506	0	1	21	9982476	all_pis_typeII.bed
I	5999223	5999244	piRNA_type_26507_I-5999223_neg_-2.74077484717	255.0	-	5999223	5999244	0	1	21	5999218	all_pis_typeII.bed
IV	7654477	7654498	piRNA_type_25126_IV-7654477_neg_-6.70804997333	255.0	-	7654477	7654498	0	1	21	7654470	all_pis_typeII.bed
II	10884528	10884549	piRNA_type_25127_II-10884528_neg_-6.68319228436	255.0	-	10884528	10884549	0	1	21	10884527	all_pis_typeII.bed
IV	3132292	3132313	piRNA_type_25124_IV-3132292_neg_-6.69834438024	255.0	-	3132292	3132313	0	1	21	3132289	all_pis_typeII.bed
IV	14563376	14563397	piRNA_type_25125_IV-14563376_neg_-6.74314020909	255.0	-	14563376	14563397	0	1	21	14563375	all_pis_typeII.bed
IV	11498292	11498313	piRNA_type_25123_IV-11498292_neg_-6.70026408803	255.0	-	11498292	11498313	0	1	21	11498291	all_pis_typeII.bed
I	9960183	9960204	piRNA_type_25120_I-9960183_neg_-6.6872356241	255.0	-	9960183	9960204	0	1	21	9960174	all_pis_typeII.bed
III	6871646	6871667	piRNA_type_25121_III-6871646_pos_-6.72331033273	255.0	+	6871646	6871667	0	1	21	6871640	all_pis_typeII.bed
V	18134525	18134546	piRNA_type_25128_V-18134525_neg_-6.68141183298	255.0	-	18134525	18134546	0	1	21	18134524	all_pis_typeII.bed
I	11896444	11896465	piRNA_type_25129_I-11896444_neg_-6.68097903934	255.0	-	11896444	11896465	0	1	21	11896443	all_pis_typeII.bed
IV	15682852	15682873	piRNA_type_28741_IV-15682852_neg_5.67018572074	255.0	-	15682852	15682873	0	1	21	15682851	all_pis_typeII.bed
IV	15247340	15247361	piRNA_type_28740_IV-15247340_pos_5.72312453832	255.0	+	15247340	15247361	0	1	21	15247339	all_pis_typeII.bed
IV	14353779	14353800	piRNA_type_28743_IV-14353779_pos_5.70362301987	255.0	+	14353779	14353800	0	1	21	14353778	all_pis_typeII.bed
IV	14004217	14004238	piRNA_type_28742_IV-14004217_pos_5.68644273483	255.0	+	14004217	14004238	0	1	21	14004216	all_pis_typeII.bed
IV	15944713	15944734	piRNA_type_28745_IV-15944713_pos_5.72404448734	255.0	+	15944713	15944734	0	1	21	15944712	all_pis_typeII.bed
IV	16192780	16192801	piRNA_type_28744_IV-16192780_neg_5.67684686198	255.0	-	16192780	16192801	0	1	21	16192779	all_pis_typeII.bed
V	10205066	10205087	piRNA_type_24189_V-10205066_neg_-8.9472943633	255.0	-	10205066	10205087	0	1	21	10205065	all_pis_typeII.bed
I	6758863	6758884	piRNA_type_24188_I-6758863_pos_-8.88802829898	255.0	+	6758863	6758884	0	1	21	6758857	all_pis_typeII.bed
II	11342376	11342397	piRNA_type_24187_II-11342376_neg_-8.87323340777	255.0	-	11342376	11342397	0	1	21	11342375	all_pis_typeII.bed
